Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Hashtags,Mentions,Media Type,,
1447638806480388096,"@COiNSTANTIN1 @MattWallace888 @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB",Luchy Aguilar,LuchyAguilar3,2021-10-11T19:02:41.000Z,Mon Oct 11 19:02:41 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,5,,,
1447638286260789250,"Pasang Prediksi Bola Kamu di Official Partner SBO, Wama88. Daftar Sekarang, Banyak Bonusnya! 
#sepakbola #ligainggris #serieA #laliga #bundesliga #championsleague #ligaindonesia #liga1 #hasilbola #beritasepakbola #sepakboladunia #taruhanbola #sbobet https://t.co/k6vlYAVuXs",Warior Master88 Indonesia,wama88id,2021-10-11T19:00:37.000Z,Mon Oct 11 19:00:37 +0000 2021,0,0,in,"<a href=""https://www.campaign3.com"" rel=""nofollow"">Campaign Share</a>",Tweet,13,0,photo,,
1447637642368233476,"UEFA Champions League match Man Utd versus Atalanta 20.10.2021. See and details followed by live discourse, video features and match report. 👇

https://t.co/7X2RI703Nu

#ManCity #ManchesterCity #manunited #Atlanta #AtlanticCity #ChampionsLeague #UCL #NationsLeague..",ShehriYar,Mr_Xhehri,2021-10-11T18:58:04.000Z,Mon Oct 11 18:58:04 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,8,0,,,
1447637580250497030,"Zenit Petersburg is clashing with Juventus beginning on 20 10 2021 at 19:00 UTC at Gazprom arena, Saint Petersburg city, Russia.

https://t.co/4LfGLpufzx

#NationsLeague #UCL #UCLFantasy #UCLTONIGHT #ChampionsLeague #UefaChampionsLeague #Zenit #Juventus #juvechelsea #UEFA #GOAT.",ShehriYar,Mr_Xhehri,2021-10-11T18:57:49.000Z,Mon Oct 11 18:57:49 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,11,0,,,
1447637513930149889,"Chelsea is clashing with Malmö FF beginning on 20 Oct 2021 at 19:00 UTC at Stamford Bridge Arena, London city, England, NEXT MATCH.

https://t.co/wxO4HZ7l6X

#UCL #UCLFantasy #UCLTONIGHT #UefaChampionsLeague #UEFA #ChampionsLeague #NationsLeague #Chelsea #malmo #goals #GOAT..",ShehriYar,Mr_Xhehri,2021-10-11T18:57:33.000Z,Mon Oct 11 18:57:33 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,11,0,,,
1447636499470639106,"RT @thdsgn_ : Sporting | Wallpapers 

•RT pra ajudar na divulgação
•Pedido: @inesscmartins19

#Sporting #ChampionsLeague #THSporting https://t.co/lQKfIuLfSP",Machado,jmachad013,2021-10-11T18:53:31.000Z,Mon Oct 11 18:53:31 +0000 2021,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,3,1,photo,https://pbs.twimg.com/media/FBb_-sFWEAMp3Mi.jpg,https://pbs.twimg.com/media/FBb_-sMXMAgSI26.jpg
1447636164882563076,"@COiNSTANTIN1 @binance @SuperRare @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/C4eU5F6IxY",Luchy Aguilar,LuchyAguilar3,2021-10-11T18:52:12.000Z,Mon Oct 11 18:52:12 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,photo,,
1447635905489997824,"@COiNSTANTIN1 @Cointelegraph @TomFarren4 @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB",Luchy Aguilar,LuchyAguilar3,2021-10-11T18:51:10.000Z,Mon Oct 11 18:51:10 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,,,
1447635904789508098,"RT @footballitalia : #ACMilan striker Zlatan Ibrahimovic should return to train with the group by Thursday and reportedly aims to be back in the squad against #FCPorto in the #ChampionsLeague. 
https://t.co/9gYhDbun2K
#SerieA #Rossoneri #Zlatan #UCL #SerieATIM #Diavolo",Wanandi Yoso,wanandyoso,2021-10-11T18:51:10.000Z,Mon Oct 11 18:51:10 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,9,0,,,
1447635843703709696,"@COiNSTANTIN1 @krakenfx @msantoriESQ @Quicktake @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB",Luchy Aguilar,LuchyAguilar3,2021-10-11T18:50:55.000Z,Mon Oct 11 18:50:55 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,7,,,
1447635783393767425,"@COiNSTANTIN1 @florsbeny @QANplatform @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB",Luchy Aguilar,LuchyAguilar3,2021-10-11T18:50:41.000Z,Mon Oct 11 18:50:41 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,,,
1447635369973977088,"Programa oficial de la Final de #ChampionsLeague de 2011, entre @FCBarcelona_es y @ManUtd: $1,500. #VentadeGarage #DosEnElÁrea https://t.co/WdEOqYDOxd",El Negro Tito,RS_Vargas,2021-10-11T18:49:02.000Z,Mon Oct 11 18:49:02 +0000 2021,3,1,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,3,2,photo,,
1447635084056489984,"800 🔜🐐 @Cristiano 
#ChampionsLeague #CristianoRonaldo #Ronaldo #ManchesterUnited https://t.co/95YFthrOhL",CR7KINGPAGE,Cr7kingpage,2021-10-11T18:47:54.000Z,Mon Oct 11 18:47:54 +0000 2021,10,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,4,1,photo,,
1447633785881825285,does anyone know what time chelsea tickets against Malmö come out tomorrow? ⏰ #chelsea #ucl #championsleague #tickets #cfc,🦋💖💖,niamhxannabelle,2021-10-11T18:42:44.000Z,Mon Oct 11 18:42:44 +0000 2021,1,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,5,0,,,
1447633511746347016,"RT @cortayalpie11 : 📊¿Para qué sirven las estadísticas en el fútbol?📈
El puntaje que SofaScore dio a #Neymar luego de su partidazo por #ChampionsLeague🏆 reavivó el debate.
Con un apoyo sociológico🧑‍💼, veamos para qué sirven y para qué no los datos estadísticos en el análisis del deporte👇",Enrih,hugle_enrique,2021-10-11T18:41:39.000Z,Mon Oct 11 18:41:39 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,2,0,,,
1447633233626152968,"TRAMITA YA TU TÍTULO O CÉDULA PROFESIONAL 🤩🤩🤩
CON VALIDEZ OFICIAL EN LA SEP ✅✅✅✅
LLAMA YA, NO DEJES PASAR MAS 😍😍😍😍😍😍😍😍😍😍 #ChampionsLeague  #BolsaDeTrabajo #oportunidades https://t.co/JlRGrXgpy9",julian,julian718002241,2021-10-11T18:40:33.000Z,Mon Oct 11 18:40:33 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,3,0,photo,,
1447632943770443776,El 19 octubre llega ya #championsleague,⚡eraldo€⚡ 🇵🇪,Eraldo151197,2021-10-11T18:39:24.000Z,Mon Oct 11 18:39:24 +0000 2021,3,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,1,0,,,
1447632610574934023,"Dove vedere #ZenitJuventus streaming gratis e diretta tv in chiaro #ChampionsLeague: #Sky, #Canale5, #Amazon #PrimeVideo? https://t.co/fpN3TdPuBU",Il Pallone Gonfiato,Pall_Gonfiato,2021-10-11T18:38:04.000Z,Mon Oct 11 18:38:04 +0000 2021,0,0,it,"<a href=""https://www.slyvi.com"" rel=""nofollow"">Slyvi</a>",Tweet,6,0,,,
1447632523186425859,RT @DFSAnalyst2 : #Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,2.0,RaanaVenkat,2021-10-11T18:37:43.000Z,Mon Oct 11 18:37:43 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,8,photo,,
1447632499790671874,RT @DFSAnalyst2 : #Dream11 Football Match #SPAFRA GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021      #D11 #UCL       #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/RPQJsqAXLF,2.0,RaanaVenkat,2021-10-11T18:37:38.000Z,Mon Oct 11 18:37:38 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,7,photo,,
1447632491242680323,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,2.0,RaanaVenkat,2021-10-11T18:37:36.000Z,Mon Oct 11 18:37:36 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,7,photo,,
1447631672669876231,"@Khristophe972 Il a peur du Retour 
#ChampionsLeague 
Il envoie une petite gentillesse 😉",Hujean@hu-jean78,Hujeanhujean781,2021-10-11T18:34:21.000Z,Mon Oct 11 18:34:21 +0000 2021,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,1,1,,,
1447631639220297730,"Yo todos los días 🙃

#Espana #sdv #SiguemeYTeSigo #Colombia #Lluvias #ChampionsLeague https://t.co/CYVZMsvU2G",Leonel N'c,LeonelNelo1,2021-10-11T18:34:13.000Z,Mon Oct 11 18:34:13 +0000 2021,5,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,6,0,photo,,
1447631500564905993,RT @DFSAnalyst2 : #Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,Ajithkumar c p,Ajithkumarcp4,2021-10-11T18:33:40.000Z,Mon Oct 11 18:33:40 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,8,photo,,
1447631111253725185,RT @DFSAnalyst2 : #Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,Prasad Bandre,BandrePrasad,2021-10-11T18:32:07.000Z,Mon Oct 11 18:32:07 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,8,photo,,
1447630940726042627,"RT @MktRegistrado : ¡Entrevista Exclusiva 🎙 #MktR! 

Conocé a @GDulanto, el defensor peruano del equipo que está haciendo historia en la #ChampionsLeague

https://t.co/lV5yPH58mE",TADOKORO,tadokolo79,2021-10-11T18:31:26.000Z,Mon Oct 11 18:31:26 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,2,1,,,
1447630489901101056,RT @DFSAnalyst2 : #Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,Jobins,Jobins69079236,2021-10-11T18:29:39.000Z,Mon Oct 11 18:29:39 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,8,photo,,
1447630325782233090,RT @DFSAnalyst2 : #Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,Im_DipzzHalder,Im_DipzzHalder,2021-10-11T18:28:59.000Z,Mon Oct 11 18:28:59 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,8,photo,,
1447629473449402376,#Dream11 Football Match #MKDGER GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021 #D11 #UCL #UEFA #ChampionsLeague @DFB_Team_EN @Vision11ofc https://t.co/XUfY2EYRie,DFS Analyst,DFSAnalyst2,2021-10-11T18:25:36.000Z,Mon Oct 11 18:25:36 +0000 2021,12,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,15,8,photo,,
1447629365869699073,"@lynxjeons 29/11

#gfvip #tzvip #rosmello #prelemi #gregorelli #followtrick #dispatchcouple  #iPhone13  #RockinRio2022  #ChampionsLeague #AFazenda13 

https://t.co/ooCIvkCXr0",vitória; JM DAY,jsooplace,2021-10-11T18:25:11.000Z,Mon Oct 11 18:25:11 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,11,1,video,,
1447629126853083142,#GoalFramePrints #Football #FootballPrints #GoalMoments #Futbol #Fussball #Poster #Print #FootballArt #Design #HomeDecor #Graphics #DigitalArt #Illustration #PremierLeague #ChampionsLeague #ScottishPremiership #SPFL #Hibernian #Hibs #Hibees #HibernianFC #HFC,goalframeprints,goalframeprints,2021-10-11T18:24:14.000Z,Mon Oct 11 18:24:14 +0000 2021,1,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,23,0,,,
1447628927069941761,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,Prasad Bandre,BandrePrasad,2021-10-11T18:23:26.000Z,Mon Oct 11 18:23:26 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,7,photo,,
1447628729908350978,"@GovRonDeSantis #Justice4CameronHerrin 
#Justice444 #justice4camy 
#CameronHerrinCase
#USA #Florida #Tampa
#BORUTO #etherium #Turkey 
#Qatar2022 #KalpYarasi #YGLetLisadoHerWork #Yargi 
#earthquake #ChampionsLeague 
#XIUMIN #Xiaomi11TPro #UFC266 
#NUFC #TheBatman #Yargi 
@GovRonDeSantis https://t.co/0CqoXjO4sk",HADEEL,HADEEL44864097,2021-10-11T18:22:39.000Z,Mon Oct 11 18:22:39 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,22,2,photo,,
1447628109776293900,#Juventus #Juventino #Juventini #Bianconeri #Bianconero #calcio #calcioermcato #Baggio #DelPiero #Buffon #DelPiero #Ferrara #SerieA #Scudetto #ChampionsLeague #Allegri #Agnelli #Nedved #Sarri #Conte #Pirlo #Paratici #Marotta #Arrivabene #Cherubini #Dybala #Ronaldo #CR7 #deLigt,Juventus Club Svezia,ClubSvezia,2021-10-11T18:20:11.000Z,Mon Oct 11 18:20:11 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,29,0,,,
1447627871674064905,RT @sportscards : Check out the early details for 2020-21 Topps UEFA Champions League Japan Edition https://t.co/JkxZsBYdHi #collect #thehobby #uefachampionsleague #championsleague https://t.co/FVUW7c8x7D,GingCards,GingFUT,2021-10-11T18:19:14.000Z,Mon Oct 11 18:19:14 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,4,0,photo,,
1447627452231135235,#Juventus #Juventino #Juventini #Bianconeri #Bianconero #calcio #calcioermcato #Baggio #DelPiero #Buffon #DelPiero #Ferrara #SerieA #Scudetto #ChampionsLeague #Allegri #Agnelli #Nedved #Sarri #Conte #Pirlo #Paratici #Marotta #Arrivabene #Cherubini #Dybala #Ronaldo #CR7 #deLigt,Fredrik Lemon,F_Lemon_,2021-10-11T18:17:34.000Z,Mon Oct 11 18:17:34 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,29,0,,,
1447627175075713025,"TOT VOLGENDE WEEK DINSDAG JOHAN CRUIJFF ARENA! 🥰🏟

Zin in! ❌❌❌

#ajax #ajador #ChampionsLeague https://t.co/WmbFtaQnEt",Mattias de groot,mattiasdegroot,2021-10-11T18:16:28.000Z,Mon Oct 11 18:16:28 +0000 2021,1,0,nl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,3,0,photo,,
1447627018728665097,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,Jobins,Jobins69079236,2021-10-11T18:15:51.000Z,Mon Oct 11 18:15:51 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,7,photo,,
1447626407056654336,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,Ajithkumar c p,Ajithkumarcp4,2021-10-11T18:13:25.000Z,Mon Oct 11 18:13:25 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,7,photo,,
1447626134481510410,"RT @thdsgn_ : Sporting | Wallpapers 

•RT pra ajudar na divulgação
•Pedido: @inesscmartins19

#Sporting #ChampionsLeague #THSporting https://t.co/lQKfIuLfSP",Sané 🙅🏾‍♀️,inesscmartins19,2021-10-11T18:12:20.000Z,Mon Oct 11 18:12:20 +0000 2021,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,3,1,photo,https://pbs.twimg.com/media/FBb_-sFWEAMp3Mi.jpg,https://pbs.twimg.com/media/FBb_-sMXMAgSI26.jpg
1447625998774669315,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,Rohit,Rohit20070308,2021-10-11T18:11:48.000Z,Mon Oct 11 18:11:48 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,15,7,photo,,
1447625923285512192,RT @DFSAnalyst2 : #Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,Mayur Kamble,MayurKa66970961,2021-10-11T18:11:30.000Z,Mon Oct 11 18:11:30 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,15,7,photo,,
1447625815408119816,"Sporting | Wallpapers 

•RT pra ajudar na divulgação
•Pedido: @inesscmartins19

#Sporting #ChampionsLeague #THSporting https://t.co/lQKfIuLfSP",TH Designer Gráficos,thdsgn_,2021-10-11T18:11:04.000Z,Mon Oct 11 18:11:04 +0000 2021,3,2,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,3,1,photo,https://pbs.twimg.com/media/FBb_-sFWEAMp3Mi.jpg,https://pbs.twimg.com/media/FBb_-sMXMAgSI26.jpg
1447625798517760004,"@COiNSTANTIN1 @CoinMarketCap @MiniFootballBsc #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/JNdpa8MoIt",Crypto Marshall,zokazx,2021-10-11T18:11:00.000Z,Mon Oct 11 18:11:00 +0000 2021,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,11,5,,,
1447625794591809536,Welcome to my team Ronaldo! #CristianoRonaldo #ChampionsLeague #FUT22 #fut https://t.co/m9XchQFlDi,RealTalkBeavo,BrandonBeavis,2021-10-11T18:10:59.000Z,Mon Oct 11 18:10:59 +0000 2021,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,4,0,video,,
1447625611518775296,"@MiniFootballFC @ManCity @JoleonLescott @Laporte @MiniFootballBsc #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/1CoaK2NM5o https://t.co/2BXrTw1mKL",Ryu,Aryo35933916,2021-10-11T18:10:16.000Z,Mon Oct 11 18:10:16 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,11,7,photo,,
1447625407490969602,"Rather than making this award show a global phenomenon, just give the award to the best “French” player of the season. PERIOD 
#UEFA #BallonDor2021 #BallonDor #UCL #Robbery #ChampionsLeague #UEFANationsLeague #FranceFootball",Sameer Joshi,onemans_pov,2021-10-11T18:09:27.000Z,Mon Oct 11 18:09:27 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,8,0,,,
1447625379922038797,#Dream11 Football Match #NETvsGIB GL Team ❤️❤️ Final #DREAM11 #MYTEAM11 @Dream11 @MyTeam_11 @MplFantasy #MYFAB11 #MplFantasy #Fancode #GoodLuck #FantasyFootball @DFSAnalyst2 @My11Circle @MyFab11Official #VIVOIPL #IPL2021       #D11 #UCL    #UEFA @ChampionsLeague  #ChampionsLeague https://t.co/I9anqh6Ufg,DFS Analyst,DFSAnalyst2,2021-10-11T18:09:20.000Z,Mon Oct 11 18:09:20 +0000 2021,13,9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,15,7,photo,,
1447624273435181060,"RT @MktRegistrado : ¡Entrevista Exclusiva 🎙 #MktR! 

Conocé a @GDulanto, el defensor peruano del equipo que está haciendo historia en la #ChampionsLeague

https://t.co/lV5yPH58mE",Gustavo Dulanto Sanguinetti,GDulanto,2021-10-11T18:04:57.000Z,Mon Oct 11 18:04:57 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,2,1,,,
1447622804011106304,RT @loganbelle4 : #Aurora #Claytonvale #Manchester #SkyatNight #Manchester #ChampionsLeague https://t.co/Y1GLQyJOtQ,PATCH,ParsonsJack1234,2021-10-11T17:59:06.000Z,Mon Oct 11 17:59:06 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,6,0,photo,,
